File_Name,Time_dimension,Dist_dimension,Sampling_Rate
whidbey_2022-10-23_09-22-00_UTC_006434.h5,120000,1721,2000
whidbey_2022-10-23_09-23-00_UTC_006435.h5,120000,1721,2000
whidbey_2022-10-23_09-24-00_UTC_006436.h5,120000,1721,2000
whidbey_2022-10-23_09-25-00_UTC_006437.h5,120000,1721,2000
whidbey_2022-10-23_09-26-00_UTC_006438.h5,120000,1721,2000
whidbey_2022-10-23_09-27-00_UTC_006439.h5,120000,1721,2000
whidbey_2022-10-23_09-28-00_UTC_006440.h5,120000,1721,2000
whidbey_2022-10-23_09-29-00_UTC_006441.h5,120000,1721,2000
whidbey_2022-10-23_09-30-00_UTC_006442.h5,120000,1721,2000
whidbey_2022-10-23_09-31-00_UTC_006443.h5,120000,1721,2000
whidbey_2022-10-23_09-32-00_UTC_006444.h5,120000,1721,2000
whidbey_2022-10-23_09-33-00_UTC_006445.h5,120000,1721,2000
whidbey_2022-10-23_09-34-00_UTC_006446.h5,120000,1721,2000
whidbey_2022-10-23_09-35-00_UTC_006447.h5,120000,1721,2000
whidbey_2022-10-23_09-36-00_UTC_006448.h5,120000,1721,2000
whidbey_2022-10-23_09-37-00_UTC_006449.h5,120000,1721,2000
whidbey_2022-10-23_09-38-00_UTC_006450.h5,120000,1721,2000
whidbey_2022-10-23_09-39-00_UTC_006451.h5,120000,1721,2000
whidbey_2022-10-23_09-40-00_UTC_006452.h5,120000,1721,2000
whidbey_2022-10-23_09-41-00_UTC_006453.h5,120000,1721,2000
whidbey_2022-10-23_09-42-00_UTC_006454.h5,120000,1721,2000
whidbey_2022-10-23_09-43-00_UTC_006455.h5,120000,1721,2000
whidbey_2022-10-23_09-44-00_UTC_006456.h5,120000,1721,2000
whidbey_2022-10-23_09-45-00_UTC_006457.h5,120000,1721,2000
whidbey_2022-10-23_09-46-00_UTC_006458.h5,120000,1721,2000
whidbey_2022-10-23_09-47-00_UTC_006459.h5,120000,1721,2000
whidbey_2022-10-23_09-48-00_UTC_006460.h5,120000,1721,2000
whidbey_2022-10-23_09-49-00_UTC_006461.h5,120000,1721,2000
whidbey_2022-10-23_09-50-00_UTC_006462.h5,120000,1721,2000
whidbey_2022-10-23_09-51-00_UTC_006463.h5,120000,1721,2000
whidbey_2022-10-23_09-52-00_UTC_006464.h5,120000,1721,2000
whidbey_2022-10-23_09-53-00_UTC_006465.h5,120000,1721,2000
whidbey_2022-10-23_09-54-00_UTC_006466.h5,120000,1721,2000
whidbey_2022-10-23_09-55-00_UTC_006467.h5,120000,1721,2000
whidbey_2022-10-23_09-56-00_UTC_006468.h5,120000,1721,2000
whidbey_2022-10-23_09-57-00_UTC_006469.h5,120000,1721,2000
whidbey_2022-10-23_09-58-00_UTC_006470.h5,120000,1721,2000
whidbey_2022-10-23_09-59-00_UTC_006471.h5,120000,1721,2000
whidbey_2022-10-23_10-00-00_UTC_006472.h5,120000,1721,2000
whidbey_2022-10-23_10-01-00_UTC_006473.h5,120000,1721,2000
whidbey_2022-10-23_10-02-00_UTC_006474.h5,120000,1721,2000
whidbey_2022-10-23_10-03-00_UTC_006475.h5,120000,1721,2000
whidbey_2022-10-23_10-04-00_UTC_006476.h5,120000,1721,2000
whidbey_2022-10-23_10-05-00_UTC_006477.h5,120000,1721,2000
whidbey_2022-10-23_10-06-00_UTC_006478.h5,120000,1721,2000
whidbey_2022-10-23_10-07-00_UTC_006479.h5,120000,1721,2000
whidbey_2022-10-23_10-08-00_UTC_006480.h5,120000,1721,2000
whidbey_2022-10-23_10-09-00_UTC_006481.h5,120000,1721,2000
whidbey_2022-10-23_10-10-00_UTC_006482.h5,120000,1721,2000
whidbey_2022-10-23_10-11-00_UTC_006483.h5,120000,1721,2000
whidbey_2022-10-23_10-12-00_UTC_006484.h5,120000,1721,2000
whidbey_2022-10-23_10-13-00_UTC_006485.h5,120000,1721,2000
whidbey_2022-10-23_10-14-00_UTC_006486.h5,120000,1721,2000
whidbey_2022-10-23_10-15-00_UTC_006487.h5,120000,1721,2000
whidbey_2022-10-23_10-16-00_UTC_006488.h5,120000,1721,2000
whidbey_2022-10-23_10-17-00_UTC_006489.h5,120000,1721,2000
whidbey_2022-10-23_10-18-00_UTC_006490.h5,120000,1721,2000
whidbey_2022-10-23_10-19-00_UTC_006491.h5,120000,1721,2000
whidbey_2022-10-23_10-20-00_UTC_006492.h5,120000,1721,2000
whidbey_2022-10-23_10-21-00_UTC_006493.h5,120000,1721,2000
whidbey_2022-10-23_10-22-00_UTC_006494.h5,120000,1721,2000
whidbey_2022-10-23_10-23-00_UTC_006495.h5,120000,1721,2000
whidbey_2022-10-23_10-24-00_UTC_006496.h5,120000,1721,2000
whidbey_2022-10-23_10-25-00_UTC_006497.h5,120000,1721,2000
whidbey_2022-10-23_10-26-00_UTC_006498.h5,120000,1721,2000
whidbey_2022-10-23_10-27-00_UTC_006499.h5,120000,1721,2000
whidbey_2022-10-23_10-28-00_UTC_006500.h5,120000,1721,2000
whidbey_2022-10-23_10-29-00_UTC_006501.h5,120000,1721,2000
whidbey_2022-10-23_10-30-00_UTC_006502.h5,120000,1721,2000
whidbey_2022-10-23_10-31-00_UTC_006503.h5,120000,1721,2000
whidbey_2022-10-23_10-32-00_UTC_006504.h5,120000,1721,2000
whidbey_2022-10-23_10-33-00_UTC_006505.h5,120000,1721,2000
whidbey_2022-10-23_10-34-00_UTC_006506.h5,120000,1721,2000
whidbey_2022-10-23_10-35-00_UTC_006507.h5,120000,1721,2000
whidbey_2022-10-23_10-36-00_UTC_006508.h5,120000,1721,2000
whidbey_2022-10-23_10-37-00_UTC_006509.h5,120000,1721,2000
whidbey_2022-10-23_10-38-00_UTC_006510.h5,120000,1721,2000
whidbey_2022-10-23_10-39-00_UTC_006511.h5,120000,1721,2000
whidbey_2022-10-23_10-40-00_UTC_006512.h5,120000,1721,2000
whidbey_2022-10-23_10-41-00_UTC_006513.h5,120000,1721,2000
whidbey_2022-10-23_10-42-00_UTC_006514.h5,120000,1721,2000
whidbey_2022-10-23_10-43-00_UTC_006515.h5,120000,1721,2000
whidbey_2022-10-23_10-44-00_UTC_006516.h5,120000,1721,2000
whidbey_2022-10-23_10-45-00_UTC_006517.h5,120000,1721,2000
whidbey_2022-10-23_10-46-00_UTC_006518.h5,120000,1721,2000
whidbey_2022-10-23_10-47-00_UTC_006519.h5,120000,1721,2000
whidbey_2022-10-23_10-48-00_UTC_006520.h5,120000,1721,2000
whidbey_2022-10-23_10-49-00_UTC_006521.h5,120000,1721,2000
whidbey_2022-10-23_10-50-00_UTC_006522.h5,120000,1721,2000
whidbey_2022-10-23_10-51-00_UTC_006523.h5,120000,1721,2000
whidbey_2022-10-23_10-52-00_UTC_006524.h5,120000,1721,2000
whidbey_2022-10-23_10-53-00_UTC_006525.h5,120000,1721,2000
whidbey_2022-10-23_10-54-00_UTC_006526.h5,120000,1721,2000
whidbey_2022-10-23_10-55-00_UTC_006527.h5,120000,1721,2000
whidbey_2022-10-23_10-56-00_UTC_006528.h5,120000,1721,2000
whidbey_2022-10-23_10-57-00_UTC_006529.h5,120000,1721,2000
whidbey_2022-10-23_10-58-00_UTC_006530.h5,120000,1721,2000
whidbey_2022-10-23_10-59-00_UTC_006531.h5,120000,1721,2000
whidbey_2022-10-23_11-00-00_UTC_006532.h5,120000,1721,2000
whidbey_2022-10-23_11-01-00_UTC_006533.h5,120000,1721,2000
whidbey_2022-10-23_11-02-00_UTC_006534.h5,120000,1721,2000
whidbey_2022-10-23_11-03-00_UTC_006535.h5,120000,1721,2000
whidbey_2022-10-23_11-04-00_UTC_006536.h5,120000,1721,2000
whidbey_2022-10-23_11-05-00_UTC_006537.h5,120000,1721,2000
whidbey_2022-10-23_11-06-00_UTC_006538.h5,120000,1721,2000
whidbey_2022-10-23_11-07-00_UTC_006539.h5,120000,1721,2000
whidbey_2022-10-23_11-08-00_UTC_006540.h5,120000,1721,2000
whidbey_2022-10-23_11-09-00_UTC_006541.h5,120000,1721,2000
whidbey_2022-10-23_11-10-00_UTC_006542.h5,120000,1721,2000
whidbey_2022-10-23_11-11-00_UTC_006543.h5,120000,1721,2000
whidbey_2022-10-23_11-12-00_UTC_006544.h5,120000,1721,2000
whidbey_2022-10-23_11-13-00_UTC_006545.h5,120000,1721,2000
whidbey_2022-10-23_11-14-00_UTC_006546.h5,120000,1721,2000
whidbey_2022-10-23_11-15-00_UTC_006547.h5,120000,1721,2000
whidbey_2022-10-23_11-16-00_UTC_006548.h5,120000,1721,2000
whidbey_2022-10-23_11-17-00_UTC_006549.h5,120000,1721,2000
whidbey_2022-10-23_11-18-00_UTC_006550.h5,120000,1721,2000
whidbey_2022-10-23_11-19-00_UTC_006551.h5,120000,1721,2000
whidbey_2022-10-23_11-20-00_UTC_006552.h5,120000,1721,2000
whidbey_2022-10-23_11-21-00_UTC_006553.h5,120000,1721,2000
whidbey_2022-10-23_11-22-00_UTC_006554.h5,120000,1721,2000
whidbey_2022-10-23_11-23-00_UTC_006555.h5,120000,1721,2000
whidbey_2022-10-23_11-24-00_UTC_006556.h5,120000,1721,2000
whidbey_2022-10-23_11-25-00_UTC_006557.h5,120000,1721,2000
whidbey_2022-10-23_11-26-00_UTC_006558.h5,120000,1721,2000
whidbey_2022-10-23_11-27-00_UTC_006559.h5,120000,1721,2000
whidbey_2022-10-23_11-28-00_UTC_006560.h5,120000,1721,2000
whidbey_2022-10-23_11-29-00_UTC_006561.h5,120000,1721,2000
whidbey_2022-10-23_11-30-00_UTC_006562.h5,120000,1721,2000
whidbey_2022-10-23_11-31-00_UTC_006563.h5,120000,1721,2000
whidbey_2022-10-23_11-32-00_UTC_006564.h5,120000,1721,2000
whidbey_2022-10-23_11-33-00_UTC_006565.h5,120000,1721,2000
whidbey_2022-10-23_11-34-00_UTC_006566.h5,120000,1721,2000
whidbey_2022-10-23_11-35-00_UTC_006567.h5,120000,1721,2000
whidbey_2022-10-23_11-36-00_UTC_006568.h5,120000,1721,2000
whidbey_2022-10-23_11-37-00_UTC_006569.h5,120000,1721,2000
whidbey_2022-10-23_11-38-00_UTC_006570.h5,120000,1721,2000
whidbey_2022-10-23_11-39-00_UTC_006571.h5,120000,1721,2000
whidbey_2022-10-23_11-40-00_UTC_006572.h5,120000,1721,2000
whidbey_2022-10-23_11-41-00_UTC_006573.h5,120000,1721,2000
whidbey_2022-10-23_11-42-00_UTC_006574.h5,120000,1721,2000
whidbey_2022-10-23_11-43-00_UTC_006575.h5,120000,1721,2000
whidbey_2022-10-23_11-44-00_UTC_006576.h5,120000,1721,2000
whidbey_2022-10-23_11-45-00_UTC_006577.h5,120000,1721,2000
whidbey_2022-10-23_11-46-00_UTC_006578.h5,120000,1721,2000
whidbey_2022-10-23_11-47-00_UTC_006579.h5,120000,1721,2000
whidbey_2022-10-23_11-48-00_UTC_006580.h5,120000,1721,2000
whidbey_2022-10-23_11-49-00_UTC_006581.h5,120000,1721,2000
whidbey_2022-10-23_11-50-00_UTC_006582.h5,120000,1721,2000
whidbey_2022-10-23_11-51-00_UTC_006583.h5,120000,1721,2000
whidbey_2022-10-23_11-52-00_UTC_006584.h5,120000,1721,2000
whidbey_2022-10-23_11-53-00_UTC_006585.h5,120000,1721,2000
whidbey_2022-10-23_11-54-00_UTC_006586.h5,120000,1721,2000
whidbey_2022-10-23_11-55-00_UTC_006587.h5,120000,1721,2000
whidbey_2022-10-23_11-56-00_UTC_006588.h5,120000,1721,2000
whidbey_2022-10-23_11-57-00_UTC_006589.h5,120000,1721,2000
whidbey_2022-10-23_11-58-00_UTC_006590.h5,120000,1721,2000
whidbey_2022-10-23_11-59-00_UTC_006591.h5,120000,1721,2000
whidbey_2022-10-23_12-00-00_UTC_006592.h5,120000,1721,2000
whidbey_2022-10-23_12-01-00_UTC_006593.h5,120000,1721,2000
whidbey_2022-10-23_12-02-00_UTC_006594.h5,120000,1721,2000
whidbey_2022-10-23_12-03-00_UTC_006595.h5,120000,1721,2000
whidbey_2022-10-23_12-04-00_UTC_006596.h5,120000,1721,2000
whidbey_2022-10-23_12-05-00_UTC_006597.h5,120000,1721,2000
whidbey_2022-10-23_12-06-00_UTC_006598.h5,120000,1721,2000
whidbey_2022-10-23_12-07-00_UTC_006599.h5,120000,1721,2000
whidbey_2022-10-23_12-08-00_UTC_006600.h5,120000,1721,2000
whidbey_2022-10-23_12-09-00_UTC_006601.h5,120000,1721,2000
whidbey_2022-10-23_12-10-00_UTC_006602.h5,120000,1721,2000
whidbey_2022-10-23_12-11-00_UTC_006603.h5,120000,1721,2000
whidbey_2022-10-23_12-12-00_UTC_006604.h5,120000,1721,2000
whidbey_2022-10-23_12-13-00_UTC_006605.h5,120000,1721,2000
whidbey_2022-10-23_12-14-00_UTC_006606.h5,120000,1721,2000
whidbey_2022-10-23_12-15-00_UTC_006607.h5,120000,1721,2000
whidbey_2022-10-23_12-16-00_UTC_006608.h5,120000,1721,2000
whidbey_2022-10-23_12-17-00_UTC_006609.h5,120000,1721,2000
whidbey_2022-10-23_12-18-00_UTC_006610.h5,120000,1721,2000
whidbey_2022-10-23_12-19-00_UTC_006611.h5,120000,1721,2000
whidbey_2022-10-23_12-20-00_UTC_006612.h5,120000,1721,2000
whidbey_2022-10-23_12-21-00_UTC_006613.h5,120000,1721,2000
whidbey_2022-10-23_12-22-00_UTC_006614.h5,120000,1721,2000
whidbey_2022-10-23_12-23-00_UTC_006615.h5,120000,1721,2000
whidbey_2022-10-23_12-24-00_UTC_006616.h5,120000,1721,2000
whidbey_2022-10-23_12-25-00_UTC_006617.h5,120000,1721,2000
whidbey_2022-10-23_12-26-00_UTC_006618.h5,120000,1721,2000
whidbey_2022-10-23_12-27-00_UTC_006619.h5,120000,1721,2000
whidbey_2022-10-23_12-28-00_UTC_006620.h5,120000,1721,2000
whidbey_2022-10-23_12-29-00_UTC_006621.h5,120000,1721,2000
whidbey_2022-10-23_12-30-00_UTC_006622.h5,120000,1721,2000
whidbey_2022-10-23_12-31-00_UTC_006623.h5,120000,1721,2000
whidbey_2022-10-23_12-32-00_UTC_006624.h5,120000,1721,2000
whidbey_2022-10-23_12-33-00_UTC_006625.h5,120000,1721,2000
whidbey_2022-10-23_12-34-00_UTC_006626.h5,120000,1721,2000
whidbey_2022-10-23_12-35-00_UTC_006627.h5,120000,1721,2000
whidbey_2022-10-23_12-36-00_UTC_006628.h5,120000,1721,2000
whidbey_2022-10-23_12-37-00_UTC_006629.h5,120000,1721,2000
whidbey_2022-10-23_12-38-00_UTC_006630.h5,120000,1721,2000
whidbey_2022-10-23_12-39-00_UTC_006631.h5,120000,1721,2000
whidbey_2022-10-23_12-40-00_UTC_006632.h5,120000,1721,2000
whidbey_2022-10-23_12-41-00_UTC_006633.h5,120000,1721,2000
whidbey_2022-10-23_12-42-00_UTC_006634.h5,120000,1721,2000
whidbey_2022-10-23_12-43-00_UTC_006635.h5,120000,1721,2000
whidbey_2022-10-23_12-44-00_UTC_006636.h5,120000,1721,2000
whidbey_2022-10-23_12-45-00_UTC_006637.h5,120000,1721,2000
whidbey_2022-10-23_12-46-00_UTC_006638.h5,120000,1721,2000
whidbey_2022-10-23_12-47-00_UTC_006639.h5,120000,1721,2000
whidbey_2022-10-23_12-48-00_UTC_006640.h5,120000,1721,2000
whidbey_2022-10-23_12-49-00_UTC_006641.h5,120000,1721,2000
whidbey_2022-10-23_12-50-00_UTC_006642.h5,120000,1721,2000
whidbey_2022-10-23_12-51-00_UTC_006643.h5,120000,1721,2000
whidbey_2022-10-23_12-52-00_UTC_006644.h5,120000,1721,2000
whidbey_2022-10-23_12-53-00_UTC_006645.h5,120000,1721,2000
whidbey_2022-10-23_12-54-00_UTC_006646.h5,120000,1721,2000
whidbey_2022-10-23_12-55-00_UTC_006647.h5,120000,1721,2000
whidbey_2022-10-23_12-56-00_UTC_006648.h5,120000,1721,2000
whidbey_2022-10-23_12-57-00_UTC_006649.h5,120000,1721,2000
whidbey_2022-10-23_12-58-00_UTC_006650.h5,120000,1721,2000
whidbey_2022-10-23_12-59-00_UTC_006651.h5,120000,1721,2000
whidbey_2022-10-23_13-00-00_UTC_006652.h5,120000,1721,2000
whidbey_2022-10-23_13-01-00_UTC_006653.h5,120000,1721,2000
whidbey_2022-10-23_13-02-00_UTC_006654.h5,120000,1721,2000
whidbey_2022-10-23_13-03-00_UTC_006655.h5,120000,1721,2000
whidbey_2022-10-23_13-04-00_UTC_006656.h5,120000,1721,2000
whidbey_2022-10-23_13-05-00_UTC_006657.h5,120000,1721,2000
whidbey_2022-10-23_13-06-00_UTC_006658.h5,120000,1721,2000
whidbey_2022-10-23_13-07-00_UTC_006659.h5,120000,1721,2000
whidbey_2022-10-23_13-08-00_UTC_006660.h5,120000,1721,2000
whidbey_2022-10-23_13-09-00_UTC_006661.h5,120000,1721,2000
whidbey_2022-10-23_13-10-00_UTC_006662.h5,120000,1721,2000
whidbey_2022-10-23_13-11-00_UTC_006663.h5,120000,1721,2000
whidbey_2022-10-23_13-12-00_UTC_006664.h5,120000,1721,2000
whidbey_2022-10-23_13-13-00_UTC_006665.h5,120000,1721,2000
whidbey_2022-10-23_13-14-00_UTC_006666.h5,120000,1721,2000
whidbey_2022-10-23_13-15-00_UTC_006667.h5,120000,1721,2000
whidbey_2022-10-23_13-16-00_UTC_006668.h5,120000,1721,2000
whidbey_2022-10-23_13-17-00_UTC_006669.h5,120000,1721,2000
whidbey_2022-10-23_13-18-00_UTC_006670.h5,120000,1721,2000
whidbey_2022-10-23_13-19-00_UTC_006671.h5,120000,1721,2000
whidbey_2022-10-23_13-20-00_UTC_006672.h5,120000,1721,2000
whidbey_2022-10-23_13-21-00_UTC_006673.h5,120000,1721,2000
whidbey_2022-10-23_13-22-00_UTC_006674.h5,120000,1721,2000
whidbey_2022-10-23_13-23-00_UTC_006675.h5,120000,1721,2000
whidbey_2022-10-23_13-24-00_UTC_006676.h5,120000,1721,2000
whidbey_2022-10-23_13-25-00_UTC_006677.h5,120000,1721,2000
whidbey_2022-10-23_13-26-00_UTC_006678.h5,120000,1721,2000
whidbey_2022-10-23_13-27-00_UTC_006679.h5,120000,1721,2000
whidbey_2022-10-23_13-28-00_UTC_006680.h5,120000,1721,2000
whidbey_2022-10-23_13-29-00_UTC_006681.h5,120000,1721,2000
whidbey_2022-10-23_13-30-00_UTC_006682.h5,120000,1721,2000
whidbey_2022-10-23_13-31-00_UTC_006683.h5,120000,1721,2000
whidbey_2022-10-23_13-32-00_UTC_006684.h5,120000,1721,2000
whidbey_2022-10-23_13-33-00_UTC_006685.h5,120000,1721,2000
whidbey_2022-10-23_13-34-00_UTC_006686.h5,120000,1721,2000
whidbey_2022-10-23_13-35-00_UTC_006687.h5,120000,1721,2000
whidbey_2022-10-23_13-36-00_UTC_006688.h5,120000,1721,2000
whidbey_2022-10-23_13-37-00_UTC_006689.h5,120000,1721,2000
whidbey_2022-10-23_13-38-00_UTC_006690.h5,120000,1721,2000
whidbey_2022-10-23_13-39-00_UTC_006691.h5,120000,1721,2000
whidbey_2022-10-23_13-40-00_UTC_006692.h5,120000,1721,2000
whidbey_2022-10-23_13-41-00_UTC_006693.h5,120000,1721,2000
whidbey_2022-10-23_13-42-00_UTC_006694.h5,120000,1721,2000
whidbey_2022-10-23_13-43-00_UTC_006695.h5,120000,1721,2000
whidbey_2022-10-23_13-44-00_UTC_006696.h5,120000,1721,2000
whidbey_2022-10-23_13-45-00_UTC_006697.h5,120000,1721,2000
whidbey_2022-10-23_13-46-00_UTC_006698.h5,120000,1721,2000
whidbey_2022-10-23_13-47-00_UTC_006699.h5,120000,1721,2000
whidbey_2022-10-23_13-48-00_UTC_006700.h5,120000,1721,2000
whidbey_2022-10-23_13-49-00_UTC_006701.h5,120000,1721,2000
whidbey_2022-10-23_13-50-00_UTC_006702.h5,120000,1721,2000
whidbey_2022-10-23_13-51-00_UTC_006703.h5,120000,1721,2000
whidbey_2022-10-23_13-52-00_UTC_006704.h5,120000,1721,2000
whidbey_2022-10-23_13-53-00_UTC_006705.h5,120000,1721,2000
whidbey_2022-10-23_13-54-00_UTC_006706.h5,120000,1721,2000
whidbey_2022-10-23_13-55-00_UTC_006707.h5,120000,1721,2000
whidbey_2022-10-23_13-56-00_UTC_006708.h5,120000,1721,2000
whidbey_2022-10-23_13-57-00_UTC_006709.h5,120000,1721,2000
whidbey_2022-10-23_13-58-00_UTC_006710.h5,120000,1721,2000
whidbey_2022-10-23_13-59-00_UTC_006711.h5,120000,1721,2000
whidbey_2022-10-23_14-00-00_UTC_006712.h5,120000,1721,2000
whidbey_2022-10-23_14-01-00_UTC_006713.h5,120000,1721,2000
whidbey_2022-10-23_14-02-00_UTC_006714.h5,120000,1721,2000
whidbey_2022-10-23_14-03-00_UTC_006715.h5,120000,1721,2000
whidbey_2022-10-23_14-04-00_UTC_006716.h5,120000,1721,2000
whidbey_2022-10-23_14-05-00_UTC_006717.h5,120000,1721,2000
whidbey_2022-10-23_14-06-00_UTC_006718.h5,120000,1721,2000
whidbey_2022-10-23_14-07-00_UTC_006719.h5,120000,1721,2000
whidbey_2022-10-23_14-08-00_UTC_006720.h5,120000,1721,2000
whidbey_2022-10-23_14-09-00_UTC_006721.h5,120000,1721,2000
whidbey_2022-10-23_14-10-00_UTC_006722.h5,120000,1721,2000
whidbey_2022-10-23_14-11-00_UTC_006723.h5,120000,1721,2000
whidbey_2022-10-23_14-12-00_UTC_006724.h5,120000,1721,2000
whidbey_2022-10-23_14-13-00_UTC_006725.h5,120000,1721,2000
whidbey_2022-10-23_14-14-00_UTC_006726.h5,120000,1721,2000
whidbey_2022-10-23_14-15-00_UTC_006727.h5,120000,1721,2000
whidbey_2022-10-23_14-16-00_UTC_006728.h5,120000,1721,2000
whidbey_2022-10-23_14-17-00_UTC_006729.h5,120000,1721,2000
whidbey_2022-10-23_14-18-00_UTC_006730.h5,120000,1721,2000
whidbey_2022-10-23_14-19-00_UTC_006731.h5,120000,1721,2000
whidbey_2022-10-23_14-20-00_UTC_006732.h5,120000,1721,2000
whidbey_2022-10-23_14-21-00_UTC_006733.h5,120000,1721,2000
whidbey_2022-10-23_14-22-00_UTC_006734.h5,120000,1721,2000
whidbey_2022-10-23_14-23-00_UTC_006735.h5,120000,1721,2000
whidbey_2022-10-23_14-24-00_UTC_006736.h5,120000,1721,2000
whidbey_2022-10-23_14-25-00_UTC_006737.h5,120000,1721,2000
whidbey_2022-10-23_14-26-00_UTC_006738.h5,120000,1721,2000
whidbey_2022-10-23_14-27-00_UTC_006739.h5,120000,1721,2000
whidbey_2022-10-23_14-28-00_UTC_006740.h5,120000,1721,2000
whidbey_2022-10-23_14-29-00_UTC_006741.h5,120000,1721,2000
whidbey_2022-10-23_14-30-00_UTC_006742.h5,120000,1721,2000
whidbey_2022-10-23_14-31-00_UTC_006743.h5,120000,1721,2000
whidbey_2022-10-23_14-32-00_UTC_006744.h5,120000,1721,2000
whidbey_2022-10-23_14-33-00_UTC_006745.h5,120000,1721,2000
whidbey_2022-10-23_14-34-00_UTC_006746.h5,120000,1721,2000
whidbey_2022-10-23_14-35-00_UTC_006747.h5,120000,1721,2000
whidbey_2022-10-23_14-36-00_UTC_006748.h5,120000,1721,2000
whidbey_2022-10-23_14-37-00_UTC_006749.h5,120000,1721,2000
whidbey_2022-10-23_14-38-00_UTC_006750.h5,120000,1721,2000
whidbey_2022-10-23_14-39-00_UTC_006751.h5,120000,1721,2000
whidbey_2022-10-23_14-40-00_UTC_006752.h5,120000,1721,2000
whidbey_2022-10-23_14-41-00_UTC_006753.h5,120000,1721,2000
whidbey_2022-10-23_14-42-00_UTC_006754.h5,120000,1721,2000
whidbey_2022-10-23_14-43-00_UTC_006755.h5,120000,1721,2000
whidbey_2022-10-23_14-44-00_UTC_006756.h5,120000,1721,2000
whidbey_2022-10-23_14-45-00_UTC_006757.h5,120000,1721,2000
whidbey_2022-10-23_14-46-00_UTC_006758.h5,120000,1721,2000
whidbey_2022-10-23_14-47-00_UTC_006759.h5,120000,1721,2000
whidbey_2022-10-23_14-48-00_UTC_006760.h5,120000,1721,2000
whidbey_2022-10-23_14-49-00_UTC_006761.h5,120000,1721,2000
whidbey_2022-10-23_14-50-00_UTC_006762.h5,120000,1721,2000
whidbey_2022-10-23_14-51-00_UTC_006763.h5,120000,1721,2000
whidbey_2022-10-23_14-52-00_UTC_006764.h5,120000,1721,2000
whidbey_2022-10-23_14-53-00_UTC_006765.h5,120000,1721,2000
whidbey_2022-10-23_14-54-00_UTC_006766.h5,120000,1721,2000
whidbey_2022-10-23_14-55-00_UTC_006767.h5,120000,1721,2000
whidbey_2022-10-23_14-56-00_UTC_006768.h5,120000,1721,2000
whidbey_2022-10-23_14-57-00_UTC_006769.h5,120000,1721,2000
whidbey_2022-10-23_14-58-00_UTC_006770.h5,120000,1721,2000
whidbey_2022-10-23_14-59-00_UTC_006771.h5,120000,1721,2000
whidbey_2022-10-23_15-00-00_UTC_006772.h5,120000,1721,2000
whidbey_2022-10-23_15-01-00_UTC_006773.h5,120000,1721,2000
whidbey_2022-10-23_15-02-00_UTC_006774.h5,120000,1721,2000
whidbey_2022-10-23_15-03-00_UTC_006775.h5,120000,1721,2000
whidbey_2022-10-23_15-04-00_UTC_006776.h5,120000,1721,2000
whidbey_2022-10-23_15-05-00_UTC_006777.h5,120000,1721,2000
whidbey_2022-10-23_15-06-00_UTC_006778.h5,120000,1721,2000
whidbey_2022-10-23_15-07-00_UTC_006779.h5,120000,1721,2000
whidbey_2022-10-23_15-08-00_UTC_006780.h5,120000,1721,2000
whidbey_2022-10-23_15-09-00_UTC_006781.h5,120000,1721,2000
whidbey_2022-10-23_15-10-00_UTC_006782.h5,120000,1721,2000
whidbey_2022-10-23_15-11-00_UTC_006783.h5,120000,1721,2000
whidbey_2022-10-23_15-12-00_UTC_006784.h5,120000,1721,2000
whidbey_2022-10-23_15-13-00_UTC_006785.h5,120000,1721,2000
whidbey_2022-10-23_15-14-00_UTC_006786.h5,120000,1721,2000
whidbey_2022-10-23_15-15-00_UTC_006787.h5,120000,1721,2000
whidbey_2022-10-23_15-16-00_UTC_006788.h5,120000,1721,2000
whidbey_2022-10-23_15-17-00_UTC_006789.h5,120000,1721,2000
whidbey_2022-10-23_15-18-00_UTC_006790.h5,120000,1721,2000
whidbey_2022-10-23_15-19-00_UTC_006791.h5,120000,1721,2000
whidbey_2022-10-23_15-20-00_UTC_006792.h5,120000,1721,2000
whidbey_2022-10-23_15-21-00_UTC_006793.h5,120000,1721,2000
whidbey_2022-10-23_15-22-00_UTC_006794.h5,120000,1721,2000
whidbey_2022-10-23_15-23-00_UTC_006795.h5,120000,1721,2000
whidbey_2022-10-23_15-24-00_UTC_006796.h5,120000,1721,2000
whidbey_2022-10-23_15-25-00_UTC_006797.h5,120000,1721,2000
whidbey_2022-10-23_15-26-00_UTC_006798.h5,120000,1721,2000
whidbey_2022-10-23_15-27-00_UTC_006799.h5,120000,1721,2000
whidbey_2022-10-23_15-28-00_UTC_006800.h5,120000,1721,2000
whidbey_2022-10-23_15-29-00_UTC_006801.h5,120000,1721,2000
whidbey_2022-10-23_15-30-00_UTC_006802.h5,120000,1721,2000
whidbey_2022-10-23_15-31-00_UTC_006803.h5,120000,1721,2000
whidbey_2022-10-23_15-32-00_UTC_006804.h5,120000,1721,2000
whidbey_2022-10-23_15-33-00_UTC_006805.h5,120000,1721,2000
whidbey_2022-10-23_15-34-00_UTC_006806.h5,120000,1721,2000
whidbey_2022-10-23_15-35-00_UTC_006807.h5,120000,1721,2000
whidbey_2022-10-23_15-36-00_UTC_006808.h5,120000,1721,2000
whidbey_2022-10-23_15-37-00_UTC_006809.h5,120000,1721,2000
whidbey_2022-10-23_15-38-00_UTC_006810.h5,120000,1721,2000
